geo_id,geography_name,borough,total_renter_households,rent_burdened_households,severely_rent_burdened_households,rent_burden_rate,severe_rent_burden_rate
1400000US36005038600,Census Tract 386; Bronx County; New York,Bronx,1822,1075,800,59.0,43.9
1400000US36005008700,Census Tract 87; Bronx County; New York,Bronx,1967,1141,868,58.0,44.1
1400000US36005009600,Census Tract 96; Bronx County; New York,Bronx,641,446,284,69.6,44.3
1400000US36005006301,Census Tract 63.01; Bronx County; New York,Bronx,2506,1607,1113,64.1,44.4
1400000US36005040502,Census Tract 405.02; Bronx County; New York,Bronx,2259,1644,1009,72.8,44.7
1400000US36005005001,Census Tract 50.01; Bronx County; New York,Bronx,1238,852,555,68.8,44.8
1400000US36005022703,Census Tract 227.03; Bronx County; New York,Bronx,695,405,312,58.3,44.9
1400000US36005041500,Census Tract 415; Bronx County; New York,Bronx,1895,1458,854,76.9,45.1
1400000US36005017902,Census Tract 179.02; Bronx County; New York,Bronx,1216,861,549,70.8,45.1
1400000US36005006400,Census Tract 64; Bronx County; New York,Bronx,1314,854,596,65.0,45.4
1400000US36005036300,Census Tract 363; Bronx County; New York,Bronx,2406,1442,1103,59.9,45.8
1400000US36005036502,Census Tract 365.02; Bronx County; New York,Bronx,734,524,336,71.4,45.8
1400000US36005021501,Census Tract 215.01; Bronx County; New York,Bronx,1294,876,594,67.7,45.9
1400000US36005024000,Census Tract 240; Bronx County; New York,Bronx,723,517,333,71.5,46.1
1400000US36005023000,Census Tract 230; Bronx County; New York,Bronx,791,583,366,73.7,46.3
1400000US36005040600,Census Tract 406; Bronx County; New York,Bronx,949,699,440,73.7,46.4
1400000US36005005902,Census Tract 59.02; Bronx County; New York,Bronx,829,577,385,69.6,46.4
1400000US36005023501,Census Tract 235.01; Bronx County; New York,Bronx,1200,755,558,62.9,46.5
1400000US36005023703,Census Tract 237.03; Bronx County; New York,Bronx,1801,1342,845,74.5,46.9
1400000US36005043501,Census Tract 435.01; Bronx County; New York,Bronx,446,267,209,59.9,46.9
1400000US36005002702,Census Tract 27.02; Bronx County; New York,Bronx,1421,995,669,70.0,47.1
1400000US36005036800,Census Tract 368; Bronx County; New York,Bronx,264,158,125,59.8,47.3
1400000US36005026900,Census Tract 269; Bronx County; New York,Bronx,1806,1127,858,62.4,47.5
1400000US36005007800,Census Tract 78; Bronx County; New York,Bronx,1399,949,669,67.8,47.8
1400000US36005033201,Census Tract 332.01; Bronx County; New York,Bronx,1679,1064,805,63.4,47.9
1400000US36005022702,Census Tract 227.02; Bronx County; New York,Bronx,512,315,248,61.5,48.4
1400000US36005022000,Census Tract 220; Bronx County; New York,Bronx,594,367,288,61.8,48.5
1400000US36005014500,Census Tract 145; Bronx County; New York,Bronx,2397,1808,1165,75.4,48.6
1400000US36005021601,Census Tract 216.01; Bronx County; New York,Bronx,1412,914,692,64.7,49.0
1400000US36005042800,Census Tract 428; Bronx County; New York,Bronx,124,93,61,75.0,49.2
1400000US36005011701,Census Tract 117.01; Bronx County; New York,Bronx,440,319,217,72.5,49.3
1400000US36005018102,Census Tract 181.02; Bronx County; New York,Bronx,2109,1286,1044,61.0,49.5
1400000US36005005300,Census Tract 53; Bronx County; New York,Bronx,1592,1153,790,72.4,49.6
1400000US36005040304,Census Tract 403.04; Bronx County; New York,Bronx,1220,796,608,65.2,49.8
1400000US36005026400,Census Tract 264; Bronx County; New York,Bronx,1593,948,793,59.5,49.8
1400000US36005022902,Census Tract 229.02; Bronx County; New York,Bronx,1057,690,528,65.3,50.0
1400000US36005021301,Census Tract 213.01; Bronx County; New York,Bronx,313,217,160,69.3,51.1
1400000US36005004100,Census Tract 41; Bronx County; New York,Bronx,2425,1354,1242,55.8,51.2
1400000US36005012300,Census Tract 123; Bronx County; New York,Bronx,1562,940,801,60.2,51.3
1400000US36005024300,Census Tract 243; Bronx County; New York,Bronx,2007,1239,1031,61.7,51.4
1400000US36005015800,Census Tract 158; Bronx County; New York,Bronx,281,204,151,72.6,53.7
1400000US36005028300,Census Tract 283; Bronx County; New York,Bronx,985,691,529,70.2,53.7
1400000US36005014900,Census Tract 149; Bronx County; New York,Bronx,1203,854,654,71.0,54.4
1400000US36005044200,Census Tract 442; Bronx County; New York,Bronx,533,435,290,81.6,54.4
1400000US36005012101,Census Tract 121.01; Bronx County; New York,Bronx,950,632,522,66.5,54.9
1400000US36005011502,Census Tract 115.02; Bronx County; New York,Bronx,1431,992,807,69.3,56.4
1400000US36005023704,Census Tract 237.04; Bronx County; New York,Bronx,1392,1117,787,80.2,56.5
1400000US36005031600,Census Tract 316; Bronx County; New York,Bronx,252,147,143,58.3,56.7
1400000US36005036400,Census Tract 364; Bronx County; New York,Bronx,424,315,242,74.3,57.1
1400000US36005016000,Census Tract 160; Bronx County; New York,Bronx,555,379,321,68.3,57.8
1400000US36005013100,Census Tract 131; Bronx County; New York,Bronx,2006,1413,1163,70.4,58.0
1400000US36005040100,Census Tract 401; Bronx County; New York,Bronx,2136,1523,1255,71.3,58.8
1400000US36005007100,Census Tract 71; Bronx County; New York,Bronx,1155,838,684,72.6,59.2
1400000US36005019700,Census Tract 197; Bronx County; New York,Bronx,2528,1795,1535,71.0,60.7
1400000US36005038500,Census Tract 385; Bronx County; New York,Bronx,1859,1241,1176,66.8,63.3
1400000US36005034400,Census Tract 344; Bronx County; New York,Bronx,245,181,160,73.9,65.3
1400000US36005039800,Census Tract 398; Bronx County; New York,Bronx,727,607,510,83.5,70.2
1400000US36005006800,Census Tract 68; Bronx County; New York,Bronx,634,550,454,86.8,71.6
1400000US36005031900,Census Tract 319; Bronx County; New York,Bronx,6,6,6,100.0,100.0
1400000US36047057902,Census Tract 579.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047118000,Census Tract 1180; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047011902,Census Tract 119.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047990100,Census Tract 9901; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047070203,Census Tract 702.03; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047001801,Census Tract 18.01; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047003102,Census Tract 31.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047096000,Census Tract 960; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047001802,Census Tract 18.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047044902,Census Tract 449.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047040700,Census Tract 407; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047085200,Census Tract 852; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047103402,Census Tract 1034.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047054300,Census Tract 543; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047008600,Census Tract 86; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047001804,Census Tract 18.04; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047107002,Census Tract 1070.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047058902,Census Tract 589.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047035702,Census Tract 357.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047066600,Census Tract 666; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047070602,Census Tract 706.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047017700,Census Tract 177; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047102802,Census Tract 1028.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047031402,Census Tract 314.02; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047015400,Census Tract 154; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047107003,Census Tract 1070.03; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047001803,Census Tract 18.03; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047017500,Census Tract 175; Kings County; New York,Brooklyn,0,0,0,,
1400000US36047073400,Census Tract 734; Kings County; New York,Brooklyn,93,0,0,0.0,0.0
1400000US36047005303,Census Tract 53.03; Kings County; New York,Brooklyn,23,0,0,0.0,0.0
1400000US36047075400,Census Tract 754; Kings County; New York,Brooklyn,77,0,0,0.0,0.0
1400000US36047085000,Census Tract 850; Kings County; New York,Brooklyn,39,11,0,28.2,0.0
1400000US36047070202,Census Tract 702.02; Kings County; New York,Brooklyn,9,0,0,0.0,0.0
1400000US36047061600,Census Tract 616; Kings County; New York,Brooklyn,99,16,0,16.2,0.0
1400000US36047066000,Census Tract 660; Kings County; New York,Brooklyn,106,66,0,62.3,0.0
1400000US36047069000,Census Tract 690; Kings County; New York,Brooklyn,210,8,0,3.8,0.0
1400000US36047005302,Census Tract 53.02; Kings County; New York,Brooklyn,45,0,0,0.0,0.0
1400000US36047015700,Census Tract 157; Kings County; New York,Brooklyn,1194,92,41,7.7,3.4
1400000US36047006700,Census Tract 67; Kings County; New York,Brooklyn,929,187,33,20.1,3.6
1400000US36047015900,Census Tract 159; Kings County; New York,Brooklyn,1127,327,55,29.0,4.9
1400000US36047079400,Census Tract 794; Kings County; New York,Brooklyn,368,115,21,31.3,5.7
1400000US36047048900,Census Tract 489; Kings County; New York,Brooklyn,1500,674,88,44.9,5.9
1400000US36047088001,Census Tract 880.01; Kings County; New York,Brooklyn,370,106,22,28.6,5.9
1400000US36047098400,Census Tract 984; Kings County; New York,Brooklyn,165,31,10,18.8,6.1
1400000US36047102200,Census Tract 1022; Kings County; New York,Brooklyn,325,178,20,54.8,6.2
1400000US36047044901,Census Tract 449.01; Kings County; New York,Brooklyn,1037,421,64,40.6,6.2
1400000US36047068800,Census Tract 688; Kings County; New York,Brooklyn,110,70,7,63.6,6.4
1400000US36047092200,Census Tract 922; Kings County; New York,Brooklyn,1115,578,76,51.8,6.8
1400000US36047007500,Census Tract 75; Kings County; New York,Brooklyn,1133,120,79,10.6,7.0
1400000US36047005100,Census Tract 51; Kings County; New York,Brooklyn,502,146,35,29.1,7.0
1400000US36047020400,Census Tract 204; Kings County; New York,Brooklyn,141,20,10,14.2,7.1
1400000US36047007000,Census Tract 70; Kings County; New York,Brooklyn,664,137,48,20.6,7.2
1400000US36047099400,Census Tract 994; Kings County; New York,Brooklyn,175,18,13,10.3,7.4
1400000US36047073000,Census Tract 730; Kings County; New York,Brooklyn,228,66,17,28.9,7.5
1400000US36047074400,Census Tract 744; Kings County; New York,Brooklyn,79,16,6,20.3,7.6
1400000US36047057400,Census Tract 574; Kings County; New York,Brooklyn,330,114,25,34.5,7.6
1400000US36047070601,Census Tract 706.01; Kings County; New York,Brooklyn,126,54,10,42.9,7.9
1400000US36047003400,Census Tract 34; Kings County; New York,Brooklyn,767,128,61,16.7,8.0
1400000US36047013500,Census Tract 135; Kings County; New York,Brooklyn,727,158,59,21.7,8.1
1400000US36047015100,Census Tract 151; Kings County; New York,Brooklyn,848,230,69,27.1,8.1
1400000US36047008400,Census Tract 84; Kings County; New York,Brooklyn,777,172,63,22.1,8.1
1400000US36047014700,Census Tract 147; Kings County; New York,Brooklyn,464,144,38,31.0,8.2
1400000US36047003101,Census Tract 31.01; Kings County; New York,Brooklyn,1076,363,91,33.7,8.5
1400000US36047014902,Census Tract 149.02; Kings County; New York,Brooklyn,1269,474,112,37.4,8.8
1400000US36047065200,Census Tract 652; Kings County; New York,Brooklyn,68,32,6,47.1,8.8
1400000US36047040300,Census Tract 403; Kings County; New York,Brooklyn,953,349,85,36.6,8.9
1400000US36047006300,Census Tract 63; Kings County; New York,Brooklyn,621,247,59,39.8,9.5
1400000US36047093200,Census Tract 932; Kings County; New York,Brooklyn,241,23,23,9.5,9.5
1400000US36047098800,Census Tract 988; Kings County; New York,Brooklyn,456,150,44,32.9,9.6
1400000US36047031702,Census Tract 317.02; Kings County; New York,Brooklyn,1125,358,108,31.8,9.6
1400000US36047057901,Census Tract 579.01; Kings County; New York,Brooklyn,493,153,48,31.0,9.7
1400000US36047050002,Census Tract 500.02; Kings County; New York,Brooklyn,450,127,44,28.2,9.8
1400000US36047064600,Census Tract 646; Kings County; New York,Brooklyn,101,21,10,20.8,9.9
1400000US36047028700,Census Tract 287; Kings County; New York,Brooklyn,1105,443,111,40.1,10.0
1400000US36047001300,Census Tract 13; Kings County; New York,Brooklyn,528,205,54,38.8,10.2
1400000US36047050300,Census Tract 503; Kings County; New York,Brooklyn,1117,220,114,19.7,10.2
1400000US36047041500,Census Tract 415; Kings County; New York,Brooklyn,1296,475,133,36.7,10.3
1400000US36047015300,Census Tract 153; Kings County; New York,Brooklyn,855,196,88,22.9,10.3
1400000US36047096800,Census Tract 968; Kings County; New York,Brooklyn,87,37,9,42.5,10.3
1400000US36047020000,Census Tract 200; Kings County; New York,Brooklyn,335,119,35,35.5,10.4
1400000US36047020500,Census Tract 205; Kings County; New York,Brooklyn,803,257,85,32.0,10.6
1400000US36047079802,Census Tract 798.02; Kings County; New York,Brooklyn,2616,932,277,35.6,10.6
1400000US36047016500,Census Tract 165; Kings County; New York,Brooklyn,1227,387,130,31.5,10.6
1400000US36047068200,Census Tract 682; Kings County; New York,Brooklyn,178,32,19,18.0,10.7
1400000US36047049900,Census Tract 499; Kings County; New York,Brooklyn,695,311,75,44.7,10.8
1400000US36047012901,Census Tract 129.01; Kings County; New York,Brooklyn,463,104,50,22.5,10.8
1400000US36047073600,Census Tract 736; Kings County; New York,Brooklyn,670,250,74,37.3,11.0
1400000US36047055100,Census Tract 551; Kings County; New York,Brooklyn,2672,843,299,31.5,11.2
1400000US36047059000,Census Tract 590; Kings County; New York,Brooklyn,390,93,44,23.8,11.3
1400000US36047051700,Census Tract 517; Kings County; New York,Brooklyn,1035,221,118,21.4,11.4
1400000US36047040400,Census Tract 404; Kings County; New York,Brooklyn,449,182,51,40.5,11.4
1400000US36047013700,Census Tract 137; Kings County; New York,Brooklyn,1113,327,128,29.4,11.5
1400000US36047034500,Census Tract 345; Kings County; New York,Brooklyn,782,357,90,45.7,11.5
1400000US36047014901,Census Tract 149.01; Kings County; New York,Brooklyn,358,139,41,38.8,11.5
1400000US36047013300,Census Tract 133; Kings County; New York,Brooklyn,1083,327,125,30.2,11.5
1400000US36047004100,Census Tract 41; Kings County; New York,Brooklyn,972,248,113,25.5,11.6
1400000US36047031701,Census Tract 317.01; Kings County; New York,Brooklyn,1444,494,167,34.2,11.6
1400000US36047018100,Census Tract 181; Kings County; New York,Brooklyn,1738,468,206,26.9,11.9
1400000US36047018300,Census Tract 183; Kings County; New York,Brooklyn,901,185,107,20.5,11.9
1400000US36047056301,Census Tract 563.01; Kings County; New York,Brooklyn,2103,749,251,35.6,11.9
1400000US36047006902,Census Tract 69.02; Kings County; New York,Brooklyn,503,138,60,27.4,11.9
1400000US36047051900,Census Tract 519; Kings County; New York,Brooklyn,2858,564,343,19.7,12.0
1400000US36047016200,Census Tract 162; Kings County; New York,Brooklyn,667,311,81,46.6,12.1
1400000US36047041300,Census Tract 413; Kings County; New York,Brooklyn,965,507,117,52.5,12.1
1400000US36047016700,Census Tract 167; Kings County; New York,Brooklyn,1044,486,127,46.6,12.2
1400000US36047056100,Census Tract 561; Kings County; New York,Brooklyn,1456,601,177,41.3,12.2
1400000US36047006500,Census Tract 65; Kings County; New York,Brooklyn,1400,268,172,19.1,12.3
1400000US36047011901,Census Tract 119.01; Kings County; New York,Brooklyn,383,154,48,40.2,12.5
1400000US36047056900,Census Tract 569; Kings County; New York,Brooklyn,597,149,76,25.0,12.7
1400000US36047011700,Census Tract 117; Kings County; New York,Brooklyn,626,223,80,35.6,12.8
1400000US36047004300,Census Tract 43; Kings County; New York,Brooklyn,1437,519,185,36.1,12.9
1400000US36047008500,Census Tract 85; Kings County; New York,Brooklyn,2995,1238,389,41.3,13.0
1400000US36047058800,Census Tract 588; Kings County; New York,Brooklyn,975,325,128,33.3,13.1
1400000US36047049301,Census Tract 493.01; Kings County; New York,Brooklyn,947,394,125,41.6,13.2
1400000US36047072000,Census Tract 720; Kings County; New York,Brooklyn,365,145,48,39.7,13.2
1400000US36047055300,Census Tract 553; Kings County; New York,Brooklyn,1377,403,183,29.3,13.3
1400000US36047020300,Census Tract 203; Kings County; New York,Brooklyn,659,254,88,38.5,13.4
1400000US36047011200,Census Tract 112; Kings County; New York,Brooklyn,1747,838,235,48.0,13.5
1400000US36047059800,Census Tract 598; Kings County; New York,Brooklyn,722,356,99,49.3,13.7
1400000US36047057100,Census Tract 571; Kings County; New York,Brooklyn,1708,593,234,34.7,13.7
1400000US36047152200,Census Tract 1522; Kings County; New York,Brooklyn,402,200,55,49.8,13.7
1400000US36047047700,Census Tract 477; Kings County; New York,Brooklyn,1487,454,203,30.5,13.7
1400000US36047031100,Census Tract 311; Kings County; New York,Brooklyn,955,439,133,46.0,13.9
1400000US36047064800,Census Tract 648; Kings County; New York,Brooklyn,115,27,16,23.5,13.9
1400000US36047020200,Census Tract 202; Kings County; New York,Brooklyn,165,80,23,48.5,13.9
1400000US36047043900,Census Tract 439; Kings County; New York,Brooklyn,652,402,91,61.7,14.0
1400000US36047000900,Census Tract 9; Kings County; New York,Brooklyn,1776,459,251,25.8,14.1
1400000US36047026700,Census Tract 267; Kings County; New York,Brooklyn,1265,420,180,33.2,14.2
1400000US36047056600,Census Tract 566; Kings County; New York,Brooklyn,518,226,74,43.6,14.3
1400000US36047007400,Census Tract 74; Kings County; New York,Brooklyn,1260,492,180,39.0,14.3
1400000US36047013800,Census Tract 138; Kings County; New York,Brooklyn,973,376,141,38.6,14.5
1400000US36047055500,Census Tract 555; Kings County; New York,Brooklyn,3559,950,518,26.7,14.6
1400000US36047050804,Census Tract 508.04; Kings County; New York,Brooklyn,2410,806,354,33.4,14.7
1400000US36047002300,Census Tract 23; Kings County; New York,Brooklyn,1390,727,204,52.3,14.7
1400000US36047051500,Census Tract 515; Kings County; New York,Brooklyn,989,305,146,30.8,14.8
1400000US36047068600,Census Tract 686; Kings County; New York,Brooklyn,223,83,33,37.2,14.8
1400000US36047016800,Census Tract 168; Kings County; New York,Brooklyn,270,78,40,28.9,14.8
